midnight,midnightUTCOffset,dawn,dawnUTCOffset,sunrise,sunriseUTCOffset,sunset,sunsetUTCOffset,dusk,duskUTCOffset
2020-09-26 00:00:00-03:00,-3,2020-09-26 05:35:54-03:00,-3,2020-09-26 05:59:15-03:00,-3,2020-09-26 18:12:48-03:00,-3,2020-09-26 18:36:09-03:00,-3
2020-09-27 00:00:00-03:00,-3,2020-09-27 05:34:43-03:00,-3,2020-09-27 05:58:05-03:00,-3,2020-09-27 18:13:16-03:00,-3,2020-09-27 18:36:38-03:00,-3
2020-09-28 00:00:00-03:00,-3,2020-09-28 05:33:33-03:00,-3,2020-09-28 05:56:55-03:00,-3,2020-09-28 18:13:44-03:00,-3,2020-09-28 18:37:06-03:00,-3
2020-09-29 00:00:00-03:00,-3,2020-09-29 05:32:23-03:00,-3,2020-09-29 05:55:46-03:00,-3,2020-09-29 18:14:12-03:00,-3,2020-09-29 18:37:35-03:00,-3
2020-09-30 00:00:00-03:00,-3,2020-09-30 05:31:13-03:00,-3,2020-09-30 05:54:37-03:00,-3,2020-09-30 18:14:40-03:00,-3,2020-09-30 18:38:05-03:00,-3
2020-10-01 00:00:00-03:00,-3,2020-10-01 05:30:03-03:00,-3,2020-10-01 05:53:28-03:00,-3,2020-10-01 18:15:09-03:00,-3,2020-10-01 18:38:34-03:00,-3
2020-10-02 00:00:00-03:00,-3,2020-10-02 05:28:53-03:00,-3,2020-10-02 05:52:19-03:00,-3,2020-10-02 18:15:38-03:00,-3,2020-10-02 18:39:04-03:00,-3
2020-10-03 00:00:00-03:00,-3,2020-10-03 05:27:44-03:00,-3,2020-10-03 05:51:11-03:00,-3,2020-10-03 18:16:08-03:00,-3,2020-10-03 18:39:35-03:00,-3
2020-10-04 00:00:00-03:00,-3,2020-10-04 05:26:35-03:00,-3,2020-10-04 05:50:04-03:00,-3,2020-10-04 18:16:37-03:00,-3,2020-10-04 18:40:06-03:00,-3
2020-10-05 00:00:00-03:00,-3,2020-10-05 05:25:26-03:00,-3,2020-10-05 05:48:56-03:00,-3,2020-10-05 18:17:07-03:00,-3,2020-10-05 18:40:37-03:00,-3
2020-10-06 00:00:00-03:00,-3,2020-10-06 05:24:18-03:00,-3,2020-10-06 05:47:50-03:00,-3,2020-10-06 18:17:38-03:00,-3,2020-10-06 18:41:09-03:00,-3
2020-10-07 00:00:00-03:00,-3,2020-10-07 05:23:10-03:00,-3,2020-10-07 05:46:43-03:00,-3,2020-10-07 18:18:09-03:00,-3,2020-10-07 18:41:42-03:00,-3
2020-10-08 00:00:00-03:00,-3,2020-10-08 05:22:03-03:00,-3,2020-10-08 05:45:38-03:00,-3,2020-10-08 18:18:40-03:00,-3,2020-10-08 18:42:14-03:00,-3
2020-10-09 00:00:00-03:00,-3,2020-10-09 05:20:56-03:00,-3,2020-10-09 05:44:32-03:00,-3,2020-10-09 18:19:11-03:00,-3,2020-10-09 18:42:48-03:00,-3
2020-10-10 00:00:00-03:00,-3,2020-10-10 05:19:50-03:00,-3,2020-10-10 05:43:28-03:00,-3,2020-10-10 18:19:43-03:00,-3,2020-10-10 18:43:21-03:00,-3
2020-10-11 00:00:00-03:00,-3,2020-10-11 05:18:44-03:00,-3,2020-10-11 05:42:24-03:00,-3,2020-10-11 18:20:16-03:00,-3,2020-10-11 18:43:56-03:00,-3
2020-10-12 00:00:00-03:00,-3,2020-10-12 05:17:39-03:00,-3,2020-10-12 05:41:21-03:00,-3,2020-10-12 18:20:49-03:00,-3,2020-10-12 18:44:31-03:00,-3
2020-10-13 00:00:00-03:00,-3,2020-10-13 05:16:34-03:00,-3,2020-10-13 05:40:18-03:00,-3,2020-10-13 18:21:22-03:00,-3,2020-10-13 18:45:06-03:00,-3
2020-10-14 00:00:00-03:00,-3,2020-10-14 05:15:30-03:00,-3,2020-10-14 05:39:16-03:00,-3,2020-10-14 18:21:56-03:00,-3,2020-10-14 18:45:42-03:00,-3
2020-10-15 00:00:00-03:00,-3,2020-10-15 05:14:27-03:00,-3,2020-10-15 05:38:15-03:00,-3,2020-10-15 18:22:30-03:00,-3,2020-10-15 18:46:18-03:00,-3
2020-10-16 00:00:00-03:00,-3,2020-10-16 05:13:24-03:00,-3,2020-10-16 05:37:15-03:00,-3,2020-10-16 18:23:05-03:00,-3,2020-10-16 18:46:55-03:00,-3
2020-10-17 00:00:00-03:00,-3,2020-10-17 05:12:23-03:00,-3,2020-10-17 05:36:15-03:00,-3,2020-10-17 18:23:40-03:00,-3,2020-10-17 18:47:33-03:00,-3
2020-10-18 00:00:00-03:00,-3,2020-10-18 05:11:22-03:00,-3,2020-10-18 05:35:16-03:00,-3,2020-10-18 18:24:16-03:00,-3,2020-10-18 18:48:11-03:00,-3
2020-10-19 00:00:00-03:00,-3,2020-10-19 05:10:21-03:00,-3,2020-10-19 05:34:18-03:00,-3,2020-10-19 18:24:52-03:00,-3,2020-10-19 18:48:50-03:00,-3
2020-10-20 00:00:00-03:00,-3,2020-10-20 05:09:22-03:00,-3,2020-10-20 05:33:21-03:00,-3,2020-10-20 18:25:29-03:00,-3,2020-10-20 18:49:29-03:00,-3
2020-10-21 00:00:00-03:00,-3,2020-10-21 05:08:23-03:00,-3,2020-10-21 05:32:25-03:00,-3,2020-10-21 18:26:07-03:00,-3,2020-10-21 18:50:09-03:00,-3
2020-10-22 00:00:00-03:00,-3,2020-10-22 05:07:25-03:00,-3,2020-10-22 05:31:30-03:00,-3,2020-10-22 18:26:44-03:00,-3,2020-10-22 18:50:49-03:00,-3
2020-10-23 00:00:00-03:00,-3,2020-10-23 05:06:29-03:00,-3,2020-10-23 05:30:36-03:00,-3,2020-10-23 18:27:23-03:00,-3,2020-10-23 18:51:30-03:00,-3
2020-10-24 00:00:00-03:00,-3,2020-10-24 05:05:33-03:00,-3,2020-10-24 05:29:43-03:00,-3,2020-10-24 18:28:01-03:00,-3,2020-10-24 18:52:12-03:00,-3
2020-10-25 00:00:00-03:00,-3,2020-10-25 05:04:38-03:00,-3,2020-10-25 05:28:51-03:00,-3,2020-10-25 18:28:41-03:00,-3,2020-10-25 18:52:54-03:00,-3
2020-10-26 00:00:00-03:00,-3,2020-10-26 05:03:44-03:00,-3,2020-10-26 05:28:00-03:00,-3,2020-10-26 18:29:21-03:00,-3,2020-10-26 18:53:36-03:00,-3
2020-10-27 00:00:00-03:00,-3,2020-10-27 05:02:51-03:00,-3,2020-10-27 05:27:09-03:00,-3,2020-10-27 18:30:01-03:00,-3,2020-10-27 18:54:20-03:00,-3
2020-10-28 00:00:00-03:00,-3,2020-10-28 05:01:59-03:00,-3,2020-10-28 05:26:21-03:00,-3,2020-10-28 18:30:42-03:00,-3,2020-10-28 18:55:03-03:00,-3
2020-10-29 00:00:00-03:00,-3,2020-10-29 05:01:08-03:00,-3,2020-10-29 05:25:33-03:00,-3,2020-10-29 18:31:23-03:00,-3,2020-10-29 18:55:48-03:00,-3
2020-10-30 00:00:00-03:00,-3,2020-10-30 05:00:18-03:00,-3,2020-10-30 05:24:46-03:00,-3,2020-10-30 18:32:05-03:00,-3,2020-10-30 18:56:32-03:00,-3
2020-11-16 00:00:00-03:00,-3,2020-11-16 04:49:24-03:00,-3,2020-11-16 05:14:48-03:00,-3,2020-11-16 18:44:55-03:00,-3,2020-11-16 19:10:18-03:00,-3
2020-11-17 00:00:00-03:00,-3,2020-11-17 04:48:58-03:00,-3,2020-11-17 05:14:25-03:00,-3,2020-11-17 18:45:42-03:00,-3,2020-11-17 19:11:09-03:00,-3
2020-11-18 00:00:00-03:00,-3,2020-11-18 04:48:34-03:00,-3,2020-11-18 05:14:04-03:00,-3,2020-11-18 18:46:30-03:00,-3,2020-11-18 19:12:00-03:00,-3
2020-11-19 00:00:00-03:00,-3,2020-11-19 04:48:11-03:00,-3,2020-11-19 05:13:44-03:00,-3,2020-11-19 18:47:18-03:00,-3,2020-11-19 19:12:51-03:00,-3
2020-11-20 00:00:00-03:00,-3,2020-11-20 04:47:50-03:00,-3,2020-11-20 05:13:26-03:00,-3,2020-11-20 18:48:06-03:00,-3,2020-11-20 19:13:42-03:00,-3
2020-11-21 00:00:00-03:00,-3,2020-11-21 04:47:30-03:00,-3,2020-11-21 05:13:09-03:00,-3,2020-11-21 18:48:54-03:00,-3,2020-11-21 19:14:33-03:00,-3
2020-11-22 00:00:00-03:00,-3,2020-11-22 04:47:12-03:00,-3,2020-11-22 05:12:54-03:00,-3,2020-11-22 18:49:41-03:00,-3,2020-11-22 19:15:24-03:00,-3
2020-11-23 00:00:00-03:00,-3,2020-11-23 04:46:55-03:00,-3,2020-11-23 05:12:41-03:00,-3,2020-11-23 18:50:29-03:00,-3,2020-11-23 19:16:15-03:00,-3
2020-11-24 00:00:00-03:00,-3,2020-11-24 04:46:40-03:00,-3,2020-11-24 05:12:29-03:00,-3,2020-11-24 18:51:17-03:00,-3,2020-11-24 19:17:06-03:00,-3
2020-11-25 00:00:00-03:00,-3,2020-11-25 04:46:27-03:00,-3,2020-11-25 05:12:18-03:00,-3,2020-11-25 18:52:04-03:00,-3,2020-11-25 19:17:56-03:00,-3
2020-11-26 00:00:00-03:00,-3,2020-11-26 04:46:15-03:00,-3,2020-11-26 05:12:09-03:00,-3,2020-11-26 18:52:51-03:00,-3,2020-11-26 19:18:46-03:00,-3
2020-11-27 00:00:00-03:00,-3,2020-11-27 04:46:05-03:00,-3,2020-11-27 05:12:02-03:00,-3,2020-11-27 18:53:38-03:00,-3,2020-11-27 19:19:36-03:00,-3
2020-11-28 00:00:00-03:00,-3,2020-11-28 04:45:56-03:00,-3,2020-11-28 05:11:56-03:00,-3,2020-11-28 18:54:25-03:00,-3,2020-11-28 19:20:26-03:00,-3
2020-11-29 00:00:00-03:00,-3,2020-11-29 04:45:49-03:00,-3,2020-11-29 05:11:52-03:00,-3,2020-11-29 18:55:12-03:00,-3,2020-11-29 19:21:15-03:00,-3
2020-11-30 00:00:00-03:00,-3,2020-11-30 04:45:44-03:00,-3,2020-11-30 05:11:49-03:00,-3,2020-11-30 18:55:58-03:00,-3,2020-11-30 19:22:03-03:00,-3
2020-12-01 00:00:00-03:00,-3,2020-12-01 04:45:40-03:00,-3,2020-12-01 05:11:48-03:00,-3,2020-12-01 18:56:43-03:00,-3,2020-12-01 19:22:52-03:00,-3
2020-10-31 00:00:00-03:00,-3,2020-10-31 04:59:30-03:00,-3,2020-10-31 05:24:00-03:00,-3,2020-10-31 18:32:47-03:00,-3,2020-10-31 18:57:18-03:00,-3
2020-11-01 00:00:00-03:00,-3,2020-11-01 04:58:42-03:00,-3,2020-11-01 05:23:16-03:00,-3,2020-11-01 18:33:30-03:00,-3,2020-11-01 18:58:04-03:00,-3
2020-11-02 00:00:00-03:00,-3,2020-11-02 04:57:56-03:00,-3,2020-11-02 05:22:33-03:00,-3,2020-11-02 18:34:13-03:00,-3,2020-11-02 18:58:50-03:00,-3
2020-11-03 00:00:00-03:00,-3,2020-11-03 04:57:11-03:00,-3,2020-11-03 05:21:51-03:00,-3,2020-11-03 18:34:56-03:00,-3,2020-11-03 18:59:37-03:00,-3
2020-11-04 00:00:00-03:00,-3,2020-11-04 04:56:27-03:00,-3,2020-11-04 05:21:10-03:00,-3,2020-11-04 18:35:40-03:00,-3,2020-11-04 19:00:24-03:00,-3
2020-11-05 00:00:00-03:00,-3,2020-11-05 04:55:44-03:00,-3,2020-11-05 05:20:31-03:00,-3,2020-11-05 18:36:25-03:00,-3,2020-11-05 19:01:12-03:00,-3
2020-11-06 00:00:00-03:00,-3,2020-11-06 04:55:03-03:00,-3,2020-11-06 05:19:53-03:00,-3,2020-11-06 18:37:10-03:00,-3,2020-11-06 19:02:00-03:00,-3
2020-11-07 00:00:00-03:00,-3,2020-11-07 04:54:23-03:00,-3,2020-11-07 05:19:16-03:00,-3,2020-11-07 18:37:55-03:00,-3,2020-11-07 19:02:48-03:00,-3
2020-11-08 00:00:00-03:00,-3,2020-11-08 04:53:44-03:00,-3,2020-11-08 05:18:41-03:00,-3,2020-11-08 18:38:40-03:00,-3,2020-11-08 19:03:37-03:00,-3
2020-11-09 00:00:00-03:00,-3,2020-11-09 04:53:07-03:00,-3,2020-11-09 05:18:07-03:00,-3,2020-11-09 18:39:26-03:00,-3,2020-11-09 19:04:26-03:00,-3
2020-11-10 00:00:00-03:00,-3,2020-11-10 04:52:31-03:00,-3,2020-11-10 05:17:34-03:00,-3,2020-11-10 18:40:13-03:00,-3,2020-11-10 19:05:16-03:00,-3
2020-11-11 00:00:00-03:00,-3,2020-11-11 04:51:56-03:00,-3,2020-11-11 05:17:03-03:00,-3,2020-11-11 18:40:59-03:00,-3,2020-11-11 19:06:06-03:00,-3
2020-11-12 00:00:00-03:00,-3,2020-11-12 04:51:23-03:00,-3,2020-11-12 05:16:33-03:00,-3,2020-11-12 18:41:46-03:00,-3,2020-11-12 19:06:56-03:00,-3
2020-11-13 00:00:00-03:00,-3,2020-11-13 04:50:51-03:00,-3,2020-11-13 05:16:04-03:00,-3,2020-11-13 18:42:33-03:00,-3,2020-11-13 19:07:46-03:00,-3
2020-11-14 00:00:00-03:00,-3,2020-11-14 04:50:21-03:00,-3,2020-11-14 05:15:37-03:00,-3,2020-11-14 18:43:20-03:00,-3,2020-11-14 19:08:37-03:00,-3
2020-11-15 00:00:00-03:00,-3,2020-11-15 04:49:52-03:00,-3,2020-11-15 05:15:12-03:00,-3,2020-11-15 18:44:07-03:00,-3,2020-11-15 19:09:27-03:00,-3
2020-12-02 00:00:00-03:00,-3,2020-12-02 04:45:38-03:00,-3,2020-12-02 05:11:49-03:00,-3,2020-12-02 18:57:29-03:00,-3,2020-12-02 19:23:39-03:00,-3
2020-12-03 00:00:00-03:00,-3,2020-12-03 04:45:38-03:00,-3,2020-12-03 05:11:51-03:00,-3,2020-12-03 18:58:14-03:00,-3,2020-12-03 19:24:27-03:00,-3
2020-12-04 00:00:00-03:00,-3,2020-12-04 04:45:39-03:00,-3,2020-12-04 05:11:54-03:00,-3,2020-12-04 18:58:58-03:00,-3,2020-12-04 19:25:13-03:00,-3
2020-12-05 00:00:00-03:00,-3,2020-12-05 04:45:42-03:00,-3,2020-12-05 05:12:00-03:00,-3,2020-12-05 18:59:42-03:00,-3,2020-12-05 19:25:59-03:00,-3
2020-12-06 00:00:00-03:00,-3,2020-12-06 04:45:47-03:00,-3,2020-12-06 05:12:06-03:00,-3,2020-12-06 19:00:25-03:00,-3,2020-12-06 19:26:44-03:00,-3
2020-12-07 00:00:00-03:00,-3,2020-12-07 04:45:53-03:00,-3,2020-12-07 05:12:14-03:00,-3,2020-12-07 19:01:07-03:00,-3,2020-12-07 19:27:29-03:00,-3
2020-12-08 00:00:00-03:00,-3,2020-12-08 04:46:01-03:00,-3,2020-12-08 05:12:24-03:00,-3,2020-12-08 19:01:49-03:00,-3,2020-12-08 19:28:12-03:00,-3
2020-12-09 00:00:00-03:00,-3,2020-12-09 04:46:11-03:00,-3,2020-12-09 05:12:35-03:00,-3,2020-12-09 19:02:30-03:00,-3,2020-12-09 19:28:55-03:00,-3
2020-12-10 00:00:00-03:00,-3,2020-12-10 04:46:22-03:00,-3,2020-12-10 05:12:48-03:00,-3,2020-12-10 19:03:11-03:00,-3,2020-12-10 19:29:37-03:00,-3
2020-12-11 00:00:00-03:00,-3,2020-12-11 04:46:35-03:00,-3,2020-12-11 05:13:02-03:00,-3,2020-12-11 19:03:50-03:00,-3,2020-12-11 19:30:18-03:00,-3
2020-12-12 00:00:00-03:00,-3,2020-12-12 04:46:49-03:00,-3,2020-12-12 05:13:18-03:00,-3,2020-12-12 19:04:29-03:00,-3,2020-12-12 19:30:58-03:00,-3
2020-12-13 00:00:00-03:00,-3,2020-12-13 04:47:05-03:00,-3,2020-12-13 05:13:35-03:00,-3,2020-12-13 19:05:07-03:00,-3,2020-12-13 19:31:37-03:00,-3
2020-12-14 00:00:00-03:00,-3,2020-12-14 04:47:23-03:00,-3,2020-12-14 05:13:54-03:00,-3,2020-12-14 19:05:44-03:00,-3,2020-12-14 19:32:15-03:00,-3
2020-12-15 00:00:00-03:00,-3,2020-12-15 04:47:42-03:00,-3,2020-12-15 05:14:14-03:00,-3,2020-12-15 19:06:20-03:00,-3,2020-12-15 19:32:52-03:00,-3
2020-12-16 00:00:00-03:00,-3,2020-12-16 04:48:02-03:00,-3,2020-12-16 05:14:35-03:00,-3,2020-12-16 19:06:55-03:00,-3,2020-12-16 19:33:28-03:00,-3
2020-12-17 00:00:00-03:00,-3,2020-12-17 04:48:24-03:00,-3,2020-12-17 05:14:58-03:00,-3,2020-12-17 19:07:29-03:00,-3,2020-12-17 19:34:03-03:00,-3
2020-12-18 00:00:00-03:00,-3,2020-12-18 04:48:48-03:00,-3,2020-12-18 05:15:22-03:00,-3,2020-12-18 19:08:02-03:00,-3,2020-12-18 19:34:36-03:00,-3
2020-12-19 00:00:00-03:00,-3,2020-12-19 04:49:13-03:00,-3,2020-12-19 05:15:48-03:00,-3,2020-12-19 19:08:34-03:00,-3,2020-12-19 19:35:08-03:00,-3
2020-12-20 00:00:00-03:00,-3,2020-12-20 04:49:40-03:00,-3,2020-12-20 05:16:15-03:00,-3,2020-12-20 19:09:05-03:00,-3,2020-12-20 19:35:39-03:00,-3
2020-12-21 00:00:00-03:00,-3,2020-12-21 04:50:08-03:00,-3,2020-12-21 05:16:43-03:00,-3,2020-12-21 19:09:34-03:00,-3,2020-12-21 19:36:09-03:00,-3
2020-12-22 00:00:00-03:00,-3,2020-12-22 04:50:37-03:00,-3,2020-12-22 05:17:12-03:00,-3,2020-12-22 19:10:03-03:00,-3,2020-12-22 19:36:38-03:00,-3
2020-12-23 00:00:00-03:00,-3,2020-12-23 04:51:08-03:00,-3,2020-12-23 05:17:43-03:00,-3,2020-12-23 19:10:30-03:00,-3,2020-12-23 19:37:05-03:00,-3
2020-12-24 00:00:00-03:00,-3,2020-12-24 04:51:40-03:00,-3,2020-12-24 05:18:14-03:00,-3,2020-12-24 19:10:56-03:00,-3,2020-12-24 19:37:30-03:00,-3
2020-12-25 00:00:00-03:00,-3,2020-12-25 04:52:13-03:00,-3,2020-12-25 05:18:47-03:00,-3,2020-12-25 19:11:21-03:00,-3,2020-12-25 19:37:54-03:00,-3
2020-12-26 00:00:00-03:00,-3,2020-12-26 04:52:48-03:00,-3,2020-12-26 05:19:21-03:00,-3,2020-12-26 19:11:44-03:00,-3,2020-12-26 19:38:17-03:00,-3
2020-12-27 00:00:00-03:00,-3,2020-12-27 04:53:24-03:00,-3,2020-12-27 05:19:56-03:00,-3,2020-12-27 19:12:06-03:00,-3,2020-12-27 19:38:39-03:00,-3
2020-12-28 00:00:00-03:00,-3,2020-12-28 04:54:01-03:00,-3,2020-12-28 05:20:33-03:00,-3,2020-12-28 19:12:27-03:00,-3,2020-12-28 19:38:59-03:00,-3
2020-12-29 00:00:00-03:00,-3,2020-12-29 04:54:39-03:00,-3,2020-12-29 05:21:10-03:00,-3,2020-12-29 19:12:46-03:00,-3,2020-12-29 19:39:17-03:00,-3
2020-12-30 00:00:00-03:00,-3,2020-12-30 04:55:19-03:00,-3,2020-12-30 05:21:48-03:00,-3,2020-12-30 19:13:04-03:00,-3,2020-12-30 19:39:34-03:00,-3
2020-12-31 00:00:00-03:00,-3,2020-12-31 04:55:59-03:00,-3,2020-12-31 05:22:27-03:00,-3,2020-12-31 19:13:21-03:00,-3,2020-12-31 19:39:49-03:00,-3
2021-01-01 00:00:00-03:00,-3,2021-01-01 04:56:41-03:00,-3,2021-01-01 05:23:07-03:00,-3,2021-01-01 19:13:36-03:00,-3,2021-01-01 19:40:03-03:00,-3
2021-01-02 00:00:00-03:00,-3,2021-01-02 04:57:23-03:00,-3,2021-01-02 05:23:48-03:00,-3,2021-01-02 19:13:50-03:00,-3,2021-01-02 19:40:15-03:00,-3
2021-01-19 00:00:00-03:00,-3,2021-01-19 05:11:16-03:00,-3,2021-01-19 05:36:59-03:00,-3,2021-01-19 19:13:55-03:00,-3,2021-01-19 19:39:39-03:00,-3
2021-01-20 00:00:00-03:00,-3,2021-01-20 05:12:09-03:00,-3,2021-01-20 05:37:49-03:00,-3,2021-01-20 19:13:42-03:00,-3,2021-01-20 19:39:22-03:00,-3
2021-01-21 00:00:00-03:00,-3,2021-01-21 05:13:02-03:00,-3,2021-01-21 05:38:39-03:00,-3,2021-01-21 19:13:27-03:00,-3,2021-01-21 19:39:04-03:00,-3
2021-01-22 00:00:00-03:00,-3,2021-01-22 05:13:55-03:00,-3,2021-01-22 05:39:29-03:00,-3,2021-01-22 19:13:11-03:00,-3,2021-01-22 19:38:44-03:00,-3
2021-01-23 00:00:00-03:00,-3,2021-01-23 05:14:48-03:00,-3,2021-01-23 05:40:19-03:00,-3,2021-01-23 19:12:53-03:00,-3,2021-01-23 19:38:23-03:00,-3
2021-01-24 00:00:00-03:00,-3,2021-01-24 05:15:42-03:00,-3,2021-01-24 05:41:09-03:00,-3,2021-01-24 19:12:34-03:00,-3,2021-01-24 19:38:01-03:00,-3
2021-01-25 00:00:00-03:00,-3,2021-01-25 05:16:35-03:00,-3,2021-01-25 05:41:59-03:00,-3,2021-01-25 19:12:13-03:00,-3,2021-01-25 19:37:37-03:00,-3
2021-01-26 00:00:00-03:00,-3,2021-01-26 05:17:28-03:00,-3,2021-01-26 05:42:48-03:00,-3,2021-01-26 19:11:51-03:00,-3,2021-01-26 19:37:11-03:00,-3
2021-01-27 00:00:00-03:00,-3,2021-01-27 05:18:21-03:00,-3,2021-01-27 05:43:38-03:00,-3,2021-01-27 19:11:27-03:00,-3,2021-01-27 19:36:44-03:00,-3
2021-01-28 00:00:00-03:00,-3,2021-01-28 05:19:14-03:00,-3,2021-01-28 05:44:28-03:00,-3,2021-01-28 19:11:02-03:00,-3,2021-01-28 19:36:15-03:00,-3
2021-01-29 00:00:00-03:00,-3,2021-01-29 05:20:07-03:00,-3,2021-01-29 05:45:17-03:00,-3,2021-01-29 19:10:35-03:00,-3,2021-01-29 19:35:45-03:00,-3
2021-01-30 00:00:00-03:00,-3,2021-01-30 05:21:00-03:00,-3,2021-01-30 05:46:07-03:00,-3,2021-01-30 19:10:07-03:00,-3,2021-01-30 19:35:14-03:00,-3
2021-01-31 00:00:00-03:00,-3,2021-01-31 05:21:52-03:00,-3,2021-01-31 05:46:56-03:00,-3,2021-01-31 19:09:38-03:00,-3,2021-01-31 19:34:41-03:00,-3
2021-02-01 00:00:00-03:00,-3,2021-02-01 05:22:45-03:00,-3,2021-02-01 05:47:45-03:00,-3,2021-02-01 19:09:07-03:00,-3,2021-02-01 19:34:07-03:00,-3
2021-02-02 00:00:00-03:00,-3,2021-02-02 05:23:36-03:00,-3,2021-02-02 05:48:33-03:00,-3,2021-02-02 19:08:35-03:00,-3,2021-02-02 19:33:32-03:00,-3
2021-02-03 00:00:00-03:00,-3,2021-02-03 05:24:28-03:00,-3,2021-02-03 05:49:22-03:00,-3,2021-02-03 19:08:01-03:00,-3,2021-02-03 19:32:55-03:00,-3
2021-01-03 00:00:00-03:00,-3,2021-01-03 04:58:07-03:00,-3,2021-01-03 05:24:30-03:00,-3,2021-01-03 19:14:02-03:00,-3,2021-01-03 19:40:26-03:00,-3
2021-01-04 00:00:00-03:00,-3,2021-01-04 04:58:51-03:00,-3,2021-01-04 05:25:13-03:00,-3,2021-01-04 19:14:13-03:00,-3,2021-01-04 19:40:35-03:00,-3
2021-01-05 00:00:00-03:00,-3,2021-01-05 04:59:36-03:00,-3,2021-01-05 05:25:56-03:00,-3,2021-01-05 19:14:23-03:00,-3,2021-01-05 19:40:42-03:00,-3
2021-01-06 00:00:00-03:00,-3,2021-01-06 05:00:22-03:00,-3,2021-01-06 05:26:40-03:00,-3,2021-01-06 19:14:31-03:00,-3,2021-01-06 19:40:48-03:00,-3
2021-01-07 00:00:00-03:00,-3,2021-01-07 05:01:09-03:00,-3,2021-01-07 05:27:25-03:00,-3,2021-01-07 19:14:37-03:00,-3,2021-01-07 19:40:53-03:00,-3
2021-01-08 00:00:00-03:00,-3,2021-01-08 05:01:57-03:00,-3,2021-01-08 05:28:10-03:00,-3,2021-01-08 19:14:42-03:00,-3,2021-01-08 19:40:55-03:00,-3
2021-01-09 00:00:00-03:00,-3,2021-01-09 05:02:45-03:00,-3,2021-01-09 05:28:56-03:00,-3,2021-01-09 19:14:45-03:00,-3,2021-01-09 19:40:56-03:00,-3
2021-01-10 00:00:00-03:00,-3,2021-01-10 05:03:34-03:00,-3,2021-01-10 05:29:43-03:00,-3,2021-01-10 19:14:47-03:00,-3,2021-01-10 19:40:56-03:00,-3
2021-01-11 00:00:00-03:00,-3,2021-01-11 05:04:24-03:00,-3,2021-01-11 05:30:30-03:00,-3,2021-01-11 19:14:48-03:00,-3,2021-01-11 19:40:54-03:00,-3
2021-01-12 00:00:00-03:00,-3,2021-01-12 05:05:14-03:00,-3,2021-01-12 05:31:17-03:00,-3,2021-01-12 19:14:46-03:00,-3,2021-01-12 19:40:50-03:00,-3
2021-01-13 00:00:00-03:00,-3,2021-01-13 05:06:04-03:00,-3,2021-01-13 05:32:05-03:00,-3,2021-01-13 19:14:44-03:00,-3,2021-01-13 19:40:44-03:00,-3
2021-01-14 00:00:00-03:00,-3,2021-01-14 05:06:55-03:00,-3,2021-01-14 05:32:53-03:00,-3,2021-01-14 19:14:39-03:00,-3,2021-01-14 19:40:37-03:00,-3
2021-01-15 00:00:00-03:00,-3,2021-01-15 05:07:47-03:00,-3,2021-01-15 05:33:42-03:00,-3,2021-01-15 19:14:34-03:00,-3,2021-01-15 19:40:29-03:00,-3
2021-01-16 00:00:00-03:00,-3,2021-01-16 05:08:39-03:00,-3,2021-01-16 05:34:31-03:00,-3,2021-01-16 19:14:26-03:00,-3,2021-01-16 19:40:19-03:00,-3
2021-01-17 00:00:00-03:00,-3,2021-01-17 05:09:31-03:00,-3,2021-01-17 05:35:20-03:00,-3,2021-01-17 19:14:18-03:00,-3,2021-01-17 19:40:07-03:00,-3
2021-01-18 00:00:00-03:00,-3,2021-01-18 05:10:23-03:00,-3,2021-01-18 05:36:10-03:00,-3,2021-01-18 19:14:07-03:00,-3,2021-01-18 19:39:54-03:00,-3
2021-02-04 00:00:00-03:00,-3,2021-02-04 05:25:20-03:00,-3,2021-02-04 05:50:10-03:00,-3,2021-02-04 19:07:27-03:00,-3,2021-02-04 19:32:17-03:00,-3
2021-02-05 00:00:00-03:00,-3,2021-02-05 05:26:11-03:00,-3,2021-02-05 05:50:57-03:00,-3,2021-02-05 19:06:50-03:00,-3,2021-02-05 19:31:37-03:00,-3
2021-02-06 00:00:00-03:00,-3,2021-02-06 05:27:01-03:00,-3,2021-02-06 05:51:45-03:00,-3,2021-02-06 19:06:13-03:00,-3,2021-02-06 19:30:57-03:00,-3
2021-02-07 00:00:00-03:00,-3,2021-02-07 05:27:51-03:00,-3,2021-02-07 05:52:32-03:00,-3,2021-02-07 19:05:34-03:00,-3,2021-02-07 19:30:15-03:00,-3
2021-02-08 00:00:00-03:00,-3,2021-02-08 05:28:41-03:00,-3,2021-02-08 05:53:18-03:00,-3,2021-02-08 19:04:55-03:00,-3,2021-02-08 19:29:32-03:00,-3
2021-02-09 00:00:00-03:00,-3,2021-02-09 05:29:31-03:00,-3,2021-02-09 05:54:04-03:00,-3,2021-02-09 19:04:13-03:00,-3,2021-02-09 19:28:47-03:00,-3
2021-02-10 00:00:00-03:00,-3,2021-02-10 05:30:20-03:00,-3,2021-02-10 05:54:50-03:00,-3,2021-02-10 19:03:31-03:00,-3,2021-02-10 19:28:02-03:00,-3
2021-02-11 00:00:00-03:00,-3,2021-02-11 05:31:08-03:00,-3,2021-02-11 05:55:35-03:00,-3,2021-02-11 19:02:48-03:00,-3,2021-02-11 19:27:15-03:00,-3
